method,split,task,regime,mean_success,ci95_success,mean_valid_invariance_retention,ci95_valid_invariance_retention,mean_invalid_invariance_rejection,ci95_invalid_invariance_rejection,mean_task_equivalence_f1,ci95_task_equivalence_f1,mean_false_invariance_acceptance,ci95_false_invariance_acceptance,mean_contact_violation,ci95_contact_violation,mean_unsafe_action,ci95_unsafe_action,mean_calibration_ece,ci95_calibration_ece,mean_intervention_cost,ci95_intervention_cost,mean_data_efficiency_proxy,ci95_data_efficiency_proxy,groups
oracle_invariance_validity_supervisor,nominal,peg_insertion,material_friction_swap,0.8129,0.0321,0.7109,0.041,0.733,0.0404,0.631,0.0345,0.0476,0.0144,0.017,0.0086,0.0017,0.0033,0.0289,0.0069,0.1922,0.0187,0.5901,0.0292,7
oracle_invariance_validity_supervisor,nominal,peg_insertion,mirror_handed_contact,0.8265,0.0264,0.716,0.0339,0.7024,0.0176,0.5816,0.0386,0.034,0.0172,0.0119,0.0072,0.0102,0.0079,0.0136,0.0094,0.2024,0.0249,0.5476,0.0249,7
oracle_invariance_validity_supervisor,nominal,peg_insertion,se2_pose_transform,0.8571,0.0488,0.6973,0.0333,0.7211,0.0292,0.5901,0.0541,0.0374,0.0213,0.017,0.0123,0.0017,0.0033,0.0153,0.0122,0.1701,0.0355,0.5901,0.055,7
oracle_invariance_validity_supervisor,nominal,peg_insertion,temporal_order_reversal,0.835,0.0396,0.6905,0.0233,0.7585,0.0189,0.6037,0.0503,0.0425,0.0168,0.0204,0.0182,0.0068,0.01,0.0255,0.0139,0.1854,0.0168,0.6139,0.0317,7
oracle_invariance_validity_supervisor,nominal,peg_insertion,tool_affordance_swap,0.8503,0.0585,0.7194,0.0278,0.7551,0.0509,0.6259,0.04,0.0289,0.0086,0.0306,0.016,0.0017,0.0033,0.0187,0.0152,0.1565,0.0409,0.6003,0.0269,7
oracle_invariance_validity_supervisor,nominal,tool_use,camera_viewpoint_shift,0.835,0.032,0.7619,0.0349,0.7398,0.0389,0.6156,0.0543,0.034,0.0187,0.0153,0.0122,0.0,0.0,0.0153,0.0132,0.1939,0.0282,0.5952,0.0314,7
oracle_invariance_validity_supervisor,nominal,tool_use,lighting_background_shift,0.8554,0.0376,0.7551,0.0419,0.7092,0.037,0.5884,0.0301,0.0153,0.0098,0.0153,0.015,0.0,0.0,0.0238,0.0153,0.2109,0.0355,0.585,0.0236,7
oracle_invariance_validity_supervisor,nominal,tool_use,material_friction_swap,0.8265,0.0309,0.7347,0.0393,0.7126,0.0503,0.6276,0.0516,0.0425,0.0209,0.0204,0.0084,0.0102,0.02,0.0238,0.0114,0.1956,0.0394,0.5901,0.0519,7
oracle_invariance_validity_supervisor,nominal,tool_use,mirror_handed_contact,0.8214,0.0216,0.7296,0.0393,0.7619,0.0371,0.6003,0.0301,0.0187,0.0133,0.0153,0.0141,0.017,0.0112,0.0221,0.0107,0.1752,0.037,0.6173,0.0537,7
oracle_invariance_validity_supervisor,nominal,tool_use,se2_pose_transform,0.8435,0.0386,0.7245,0.029,0.733,0.0292,0.6054,0.0303,0.0289,0.0112,0.0187,0.0133,0.0,0.0,0.0323,0.0132,0.182,0.0287,0.5901,0.0215,7
oracle_invariance_validity_supervisor,nominal,tool_use,temporal_order_reversal,0.8469,0.0172,0.7058,0.0098,0.7262,0.0455,0.5901,0.0539,0.034,0.0164,0.0153,0.0111,0.0136,0.0094,0.0221,0.0119,0.2024,0.0429,0.6139,0.0329,7
oracle_invariance_validity_supervisor,nominal,tool_use,tool_affordance_swap,0.8469,0.0316,0.7245,0.0382,0.7279,0.029,0.6054,0.0379,0.0323,0.015,0.0238,0.0135,0.0068,0.01,0.0238,0.0153,0.1752,0.0397,0.6122,0.0377,7
oracle_invariance_validity_supervisor,valid_geometric_shift,cable_routing,camera_viewpoint_shift,0.8061,0.0329,0.75,0.026,0.7194,0.0287,0.5561,0.0253,0.0204,0.015,0.0068,0.0086,0.0034,0.0043,0.0442,0.0182,0.2109,0.0258,0.534,0.0241,7
oracle_invariance_validity_supervisor,valid_geometric_shift,cable_routing,lighting_background_shift,0.801,0.0474,0.7211,0.0238,0.699,0.0122,0.5578,0.0393,0.0238,0.0114,0.0153,0.0084,0.0,0.0,0.0306,0.0112,0.2092,0.0292,0.5493,0.0386,7
oracle_invariance_validity_supervisor,valid_geometric_shift,cable_routing,material_friction_swap,0.7959,0.0324,0.6531,0.0079,0.7245,0.0336,0.551,0.0434,0.0255,0.0079,0.0272,0.0159,0.0085,0.0067,0.0374,0.0107,0.1905,0.0255,0.6037,0.0189,7
oracle_invariance_validity_supervisor,valid_geometric_shift,cable_routing,mirror_handed_contact,0.7993,0.0396,0.7245,0.0393,0.7177,0.0237,0.568,0.0359,0.0425,0.0133,0.0187,0.01,0.0068,0.0069,0.034,0.0107,0.2177,0.04,0.568,0.0455,7
oracle_invariance_validity_supervisor,valid_geometric_shift,cable_routing,se2_pose_transform,0.8282,0.0215,0.7313,0.0441,0.7415,0.0273,0.5867,0.0387,0.0204,0.0084,0.0187,0.016,0.0034,0.0067,0.0476,0.0161,0.1905,0.0527,0.5697,0.0421,7
oracle_invariance_validity_supervisor,valid_geometric_shift,cable_routing,temporal_order_reversal,0.8061,0.0258,0.7228,0.0253,0.7806,0.0397,0.5714,0.0509,0.0493,0.0119,0.017,0.0123,0.0119,0.0072,0.0476,0.0114,0.233,0.0416,0.551,0.0452,7
oracle_invariance_validity_supervisor,valid_geometric_shift,cable_routing,tool_affordance_swap,0.7908,0.0429,0.7075,0.037,0.7415,0.0329,0.5833,0.0432,0.0374,0.0119,0.0221,0.0107,0.0221,0.0187,0.0357,0.0239,0.1973,0.04,0.5595,0.0334,7
oracle_invariance_validity_supervisor,valid_geometric_shift,drawer_opening,camera_viewpoint_shift,0.8333,0.0102,0.7245,0.0518,0.6752,0.041,0.585,0.0635,0.0153,0.0132,0.0187,0.0123,0.0017,0.0033,0.034,0.0139,0.2109,0.0122,0.5816,0.0271,7
oracle_invariance_validity_supervisor,valid_geometric_shift,drawer_opening,lighting_background_shift,0.8367,0.0159,0.7364,0.0312,0.7143,0.0265,0.5918,0.0333,0.0238,0.0125,0.0119,0.0088,0.0017,0.0033,0.0238,0.0153,0.2211,0.0283,0.6088,0.0206,7
oracle_invariance_validity_supervisor,valid_geometric_shift,drawer_opening,material_friction_swap,0.8248,0.0377,0.7024,0.033,0.7806,0.0274,0.5459,0.0653,0.0289,0.0152,0.0289,0.0152,0.0136,0.0129,0.0442,0.0132,0.2194,0.0536,0.5527,0.04,7
oracle_invariance_validity_supervisor,valid_geometric_shift,drawer_opening,mirror_handed_contact,0.8129,0.0268,0.6922,0.0376,0.7721,0.0354,0.5578,0.0324,0.0272,0.0174,0.0238,0.0125,0.0102,0.0079,0.0493,0.0262,0.1922,0.0336,0.6088,0.0281,7
oracle_invariance_validity_supervisor,valid_geometric_shift,drawer_opening,se2_pose_transform,0.8333,0.0345,0.7313,0.0349,0.7194,0.0377,0.5646,0.037,0.0408,0.0209,0.0085,0.0098,0.0034,0.0043,0.0357,0.0191,0.2262,0.0204,0.5578,0.0252,7
oracle_invariance_validity_supervisor,valid_geometric_shift,drawer_opening,temporal_order_reversal,0.8384,0.0274,0.6956,0.0466,0.733,0.0381,0.5646,0.0501,0.0357,0.0135,0.0238,0.0144,0.0102,0.0107,0.0408,0.0215,0.1854,0.0233,0.5816,0.0246,7
oracle_invariance_validity_supervisor,valid_geometric_shift,drawer_opening,tool_affordance_swap,0.8095,0.031,0.7296,0.03,0.7619,0.0444,0.5935,0.0445,0.0255,0.0129,0.0153,0.0067,0.0034,0.0067,0.0476,0.0222,0.1939,0.0268,0.5646,0.0305,7
oracle_invariance_validity_supervisor,valid_geometric_shift,mobile_pick_and_place,camera_viewpoint_shift,0.7959,0.0365,0.7143,0.0349,0.7245,0.0241,0.5765,0.0387,0.0357,0.0184,0.0034,0.0043,0.0051,0.0069,0.034,0.0139,0.2024,0.0455,0.5697,0.0412,7
oracle_invariance_validity_supervisor,valid_geometric_shift,mobile_pick_and_place,lighting_background_shift,0.8027,0.0341,0.7466,0.0296,0.6922,0.0379,0.5867,0.0393,0.0221,0.0119,0.0085,0.0067,0.0,0.0,0.0561,0.0248,0.1939,0.0174,0.5697,0.0508,7
oracle_invariance_validity_supervisor,valid_geometric_shift,mobile_pick_and_place,material_friction_swap,0.8282,0.0394,0.6905,0.0461,0.75,0.0153,0.5323,0.038,0.0306,0.0112,0.0272,0.0067,0.0102,0.0164,0.0544,0.0183,0.2194,0.0238,0.5935,0.0406,7
oracle_invariance_validity_supervisor,valid_geometric_shift,mobile_pick_and_place,mirror_handed_contact,0.7993,0.043,0.699,0.0273,0.7602,0.0389,0.585,0.0622,0.0442,0.0195,0.0272,0.0132,0.0068,0.0047,0.0442,0.0208,0.1973,0.0426,0.585,0.0267,7
oracle_invariance_validity_supervisor,valid_geometric_shift,mobile_pick_and_place,se2_pose_transform,0.8418,0.0226,0.7415,0.0457,0.7279,0.051,0.5816,0.032,0.034,0.0139,0.0051,0.0047,0.0034,0.0067,0.0408,0.0112,0.1871,0.0282,0.6003,0.0543,7
oracle_invariance_validity_supervisor,valid_geometric_shift,mobile_pick_and_place,temporal_order_reversal,0.8027,0.0221,0.6939,0.0253,0.7296,0.0488,0.5476,0.0432,0.0289,0.0112,0.0119,0.0102,0.017,0.0112,0.034,0.0187,0.2143,0.0318,0.5425,0.048,7
oracle_invariance_validity_supervisor,valid_geometric_shift,mobile_pick_and_place,tool_affordance_swap,0.8078,0.0236,0.6752,0.0498,0.7211,0.037,0.5918,0.0268,0.0374,0.0172,0.0238,0.0114,0.0068,0.01,0.0578,0.0139,0.1888,0.0271,0.5833,0.0367,7
oracle_invariance_validity_supervisor,valid_geometric_shift,peg_insertion,camera_viewpoint_shift,0.8027,0.0384,0.7075,0.0233,0.7109,0.0363,0.5833,0.0269,0.034,0.0206,0.0102,0.0107,0.0,0.0,0.0459,0.018,0.2381,0.0384,0.5969,0.0316,7
oracle_invariance_validity_supervisor,valid_geometric_shift,peg_insertion,lighting_background_shift,0.8333,0.0269,0.7415,0.0355,0.7058,0.0514,0.5884,0.0387,0.0119,0.0072,0.0102,0.0061,0.0,0.0,0.0391,0.0159,0.2211,0.0221,0.5884,0.055,7
oracle_invariance_validity_supervisor,valid_geometric_shift,peg_insertion,material_friction_swap,0.8112,0.0307,0.7058,0.038,0.7398,0.0347,0.568,0.0406,0.0306,0.0069,0.0272,0.0141,0.0119,0.0088,0.051,0.0189,0.2194,0.0196,0.5816,0.0312,7
oracle_invariance_validity_supervisor,valid_geometric_shift,peg_insertion,mirror_handed_contact,0.8452,0.021,0.6905,0.031,0.7347,0.0387,0.5374,0.0462,0.0272,0.0122,0.0204,0.0098,0.0102,0.0129,0.0459,0.0241,0.2245,0.0336,0.5748,0.0533,7
oracle_invariance_validity_supervisor,valid_geometric_shift,peg_insertion,se2_pose_transform,0.8214,0.0306,0.7109,0.0425,0.699,0.0208,0.5731,0.0505,0.0272,0.0098,0.0102,0.0164,0.0017,0.0033,0.0476,0.0161,0.2347,0.037,0.5748,0.0383,7
oracle_invariance_validity_supervisor,valid_geometric_shift,peg_insertion,temporal_order_reversal,0.7755,0.0312,0.6888,0.0376,0.7619,0.0204,0.5731,0.0495,0.0255,0.0107,0.0119,0.0051,0.0085,0.0067,0.0374,0.0156,0.1905,0.0353,0.5697,0.0406,7
oracle_invariance_validity_supervisor,valid_geometric_shift,peg_insertion,tool_affordance_swap,0.8316,0.0347,0.7041,0.0476,0.7245,0.0312,0.6293,0.0324,0.034,0.0148,0.0238,0.0114,0.0017,0.0033,0.0442,0.0174,0.1905,0.0338,0.6429,0.0414,7
oracle_invariance_validity_supervisor,valid_geometric_shift,tool_use,camera_viewpoint_shift,0.8418,0.0387,0.7262,0.0161,0.6956,0.0317,0.6037,0.0232,0.0289,0.0112,0.0102,0.0079,0.0,0.0,0.034,0.02,0.2245,0.0415,0.5255,0.0415,7
oracle_invariance_validity_supervisor,valid_geometric_shift,tool_use,lighting_background_shift,0.8061,0.0167,0.7602,0.0299,0.7347,0.0202,0.5527,0.0407,0.0323,0.0273,0.0119,0.0102,0.0017,0.0033,0.0272,0.0067,0.216,0.0285,0.5901,0.0296,7
oracle_invariance_validity_supervisor,valid_geometric_shift,tool_use,material_friction_swap,0.8401,0.0301,0.6803,0.018,0.7721,0.0497,0.5374,0.0312,0.0391,0.0159,0.0153,0.0067,0.0051,0.0069,0.0527,0.0196,0.2058,0.0214,0.6105,0.0619,7
oracle_invariance_validity_supervisor,valid_geometric_shift,tool_use,mirror_handed_contact,0.8044,0.0309,0.6854,0.0413,0.7449,0.036,0.5561,0.0434,0.0459,0.0156,0.0272,0.0122,0.0102,0.0107,0.0391,0.0098,0.2024,0.0265,0.5765,0.0175,7
oracle_invariance_validity_supervisor,valid_geometric_shift,tool_use,se2_pose_transform,0.8078,0.02,0.7415,0.0329,0.7262,0.0467,0.5782,0.0374,0.0306,0.0175,0.0102,0.0079,0.0,0.0,0.0391,0.015,0.2296,0.0291,0.5629,0.0575,7
oracle_invariance_validity_supervisor,valid_geometric_shift,tool_use,temporal_order_reversal,0.8027,0.0233,0.6718,0.0296,0.7262,0.021,0.5595,0.0338,0.0527,0.0152,0.0153,0.0122,0.0102,0.0139,0.051,0.0248,0.2058,0.0263,0.5323,0.0337,7
oracle_invariance_validity_supervisor,valid_geometric_shift,tool_use,tool_affordance_swap,0.801,0.0189,0.6871,0.0282,0.7313,0.0278,0.5714,0.0306,0.0289,0.0133,0.0289,0.0152,0.0102,0.0107,0.034,0.018,0.2211,0.0387,0.5799,0.0344,7
oracle_invariance_validity_supervisor,valid_perceptual_shift,cable_routing,camera_viewpoint_shift,0.7942,0.0337,0.7619,0.0265,0.6854,0.0485,0.5765,0.0363,0.0289,0.0143,0.0136,0.0094,0.0,0.0,0.0323,0.0132,0.2398,0.0285,0.5578,0.0436,7
oracle_invariance_validity_supervisor,valid_perceptual_shift,cable_routing,lighting_background_shift,0.8129,0.0304,0.7483,0.0372,0.6939,0.0613,0.5544,0.0587,0.0238,0.0102,0.0136,0.0107,0.0034,0.0067,0.0255,0.0236,0.2007,0.0224,0.6003,0.0441,7
oracle_invariance_validity_supervisor,valid_perceptual_shift,cable_routing,material_friction_swap,0.835,0.029,0.6905,0.0384,0.7313,0.0562,0.5442,0.034,0.0425,0.016,0.0221,0.0129,0.0085,0.0111,0.0527,0.0143,0.2143,0.0233,0.5833,0.0326,7
oracle_invariance_validity_supervisor,valid_perceptual_shift,cable_routing,mirror_handed_contact,0.8282,0.0274,0.6718,0.0363,0.7279,0.0262,0.5493,0.0497,0.0238,0.0114,0.0153,0.0122,0.0068,0.0047,0.0374,0.0119,0.216,0.0148,0.5782,0.0196,7
oracle_invariance_validity_supervisor,valid_perceptual_shift,cable_routing,se2_pose_transform,0.8044,0.0387,0.733,0.0472,0.7058,0.0253,0.5561,0.0287,0.0289,0.0069,0.0119,0.0051,0.0017,0.0033,0.0391,0.0195,0.2126,0.0369,0.5799,0.0397,7
oracle_invariance_validity_supervisor,valid_perceptual_shift,cable_routing,temporal_order_reversal,0.8197,0.0372,0.7143,0.0249,0.7466,0.022,0.5544,0.0381,0.034,0.0187,0.0238,0.0088,0.0085,0.0084,0.0323,0.0243,0.2143,0.0524,0.5731,0.0365,7
oracle_invariance_validity_supervisor,valid_perceptual_shift,cable_routing,tool_affordance_swap,0.7993,0.0246,0.7143,0.0391,0.7789,0.0321,0.5799,0.0182,0.0493,0.0139,0.0068,0.0047,0.0051,0.0047,0.0357,0.0135,0.2041,0.0316,0.6224,0.0514,7
oracle_invariance_validity_supervisor,valid_perceptual_shift,drawer_opening,camera_viewpoint_shift,0.8095,0.0216,0.7381,0.0539,0.6973,0.0363,0.5799,0.0383,0.0289,0.0086,0.0085,0.0043,0.0,0.0,0.0425,0.0133,0.1735,0.0287,0.5544,0.0313,7
oracle_invariance_validity_supervisor,valid_perceptual_shift,drawer_opening,lighting_background_shift,0.8027,0.0123,0.7211,0.0325,0.7109,0.0406,0.5697,0.029,0.0136,0.0061,0.0136,0.0094,0.0017,0.0033,0.051,0.015,0.1837,0.0249,0.619,0.0239,7
oracle_invariance_validity_supervisor,valid_perceptual_shift,drawer_opening,material_friction_swap,0.8214,0.0318,0.6735,0.0536,0.7449,0.0313,0.5527,0.0404,0.034,0.0164,0.0136,0.0079,0.0187,0.0133,0.0408,0.0243,0.1752,0.0282,0.5561,0.034,7
oracle_invariance_validity_supervisor,valid_perceptual_shift,drawer_opening,mirror_handed_contact,0.8044,0.0305,0.6956,0.0446,0.7041,0.0372,0.5731,0.032,0.0306,0.0112,0.0136,0.0107,0.0068,0.0069,0.0425,0.0168,0.2075,0.0352,0.5918,0.0511,7
oracle_invariance_validity_supervisor,valid_perceptual_shift,drawer_opening,se2_pose_transform,0.8435,0.0213,0.7262,0.0204,0.716,0.0206,0.5663,0.0391,0.0272,0.015,0.0153,0.0084,0.0,0.0,0.0323,0.0195,0.1905,0.0283,0.5986,0.0413,7
oracle_invariance_validity_supervisor,valid_perceptual_shift,drawer_opening,temporal_order_reversal,0.8095,0.031,0.7092,0.0196,0.7245,0.0276,0.5782,0.041,0.0425,0.0209,0.0204,0.0141,0.0136,0.02,0.0323,0.0141,0.2313,0.0283,0.5833,0.0488,7
oracle_invariance_validity_supervisor,valid_perceptual_shift,drawer_opening,tool_affordance_swap,0.835,0.0257,0.7075,0.0305,0.7449,0.0363,0.5629,0.0304,0.0408,0.0221,0.0136,0.0156,0.0153,0.0098,0.0306,0.016,0.2126,0.0328,0.5901,0.0384,7
oracle_invariance_validity_supervisor,valid_perceptual_shift,mobile_pick_and_place,camera_viewpoint_shift,0.8214,0.0161,0.7279,0.0482,0.6735,0.0429,0.6088,0.0523,0.0272,0.0122,0.0153,0.0122,0.0034,0.0043,0.0408,0.0152,0.216,0.0257,0.568,0.0359,7
oracle_invariance_validity_supervisor,valid_perceptual_shift,mobile_pick_and_place,lighting_background_shift,0.8299,0.0304,0.7075,0.0553,0.7092,0.0305,0.5969,0.018,0.0391,0.0189,0.0085,0.0067,0.0,0.0,0.0391,0.0174,0.2075,0.0356,0.6003,0.0349,7
oracle_invariance_validity_supervisor,valid_perceptual_shift,mobile_pick_and_place,material_friction_swap,0.818,0.0419,0.7279,0.0336,0.7296,0.0237,0.5799,0.0313,0.0238,0.0135,0.0187,0.0133,0.0068,0.0069,0.0374,0.0219,0.2398,0.0241,0.5612,0.0382,7
oracle_invariance_validity_supervisor,valid_perceptual_shift,mobile_pick_and_place,mirror_handed_contact,0.8656,0.03,0.6803,0.0172,0.7534,0.0273,0.5629,0.046,0.0408,0.0209,0.034,0.0148,0.0034,0.0043,0.0323,0.0084,0.1905,0.021,0.5561,0.0237,7
oracle_invariance_validity_supervisor,valid_perceptual_shift,mobile_pick_and_place,se2_pose_transform,0.8452,0.0283,0.7313,0.0404,0.7347,0.0431,0.5765,0.0466,0.0255,0.0139,0.0119,0.0088,0.0051,0.01,0.0408,0.0143,0.2092,0.0345,0.5986,0.0141,7
oracle_invariance_validity_supervisor,valid_perceptual_shift,mobile_pick_and_place,temporal_order_reversal,0.8214,0.0239,0.7347,0.0226,0.6956,0.0384,0.5255,0.0448,0.0255,0.0079,0.0221,0.0079,0.0051,0.0069,0.0374,0.0107,0.2092,0.0215,0.5833,0.042,7
oracle_invariance_validity_supervisor,valid_perceptual_shift,mobile_pick_and_place,tool_affordance_swap,0.8248,0.0452,0.7058,0.038,0.733,0.0292,0.5765,0.0509,0.0357,0.0102,0.0102,0.0094,0.0102,0.0094,0.0374,0.0172,0.2194,0.0215,0.6105,0.0377,7
oracle_invariance_validity_supervisor,valid_perceptual_shift,peg_insertion,camera_viewpoint_shift,0.8163,0.0452,0.7262,0.0381,0.7262,0.0394,0.5731,0.0172,0.017,0.0069,0.0068,0.0069,0.0,0.0,0.0391,0.0159,0.1888,0.0479,0.6003,0.0441,7
oracle_invariance_validity_supervisor,valid_perceptual_shift,peg_insertion,lighting_background_shift,0.7908,0.0264,0.7466,0.0253,0.7143,0.0486,0.5748,0.0575,0.0153,0.0141,0.0153,0.0098,0.0017,0.0033,0.0289,0.0209,0.2228,0.03,0.5782,0.0387,7
oracle_invariance_validity_supervisor,valid_perceptual_shift,peg_insertion,material_friction_swap,0.7891,0.0333,0.699,0.0195,0.7432,0.0384,0.5901,0.036,0.0289,0.0196,0.0204,0.0141,0.0085,0.0084,0.0476,0.0144,0.2245,0.0471,0.5935,0.0424,7
oracle_invariance_validity_supervisor,valid_perceptual_shift,peg_insertion,mirror_handed_contact,0.835,0.0219,0.7109,0.0333,0.7228,0.03,0.568,0.0278,0.0289,0.0123,0.0221,0.0139,0.0068,0.0069,0.0391,0.015,0.2296,0.0413,0.5476,0.0306,7
oracle_invariance_validity_supervisor,valid_perceptual_shift,peg_insertion,se2_pose_transform,0.8146,0.0313,0.7058,0.0321,0.7347,0.0359,0.5697,0.0393,0.0204,0.0098,0.0085,0.0067,0.0034,0.0043,0.0357,0.0144,0.216,0.0187,0.5714,0.0491,7
oracle_invariance_validity_supervisor,valid_perceptual_shift,peg_insertion,temporal_order_reversal,0.8197,0.0294,0.7041,0.0365,0.7211,0.0238,0.5986,0.0208,0.0459,0.0224,0.0136,0.0079,0.0085,0.0067,0.0561,0.0141,0.1973,0.0345,0.5986,0.0571,7
oracle_invariance_validity_supervisor,valid_perceptual_shift,peg_insertion,tool_affordance_swap,0.835,0.0257,0.7041,0.0339,0.7194,0.0259,0.5748,0.0466,0.034,0.0061,0.0204,0.0122,0.0187,0.0133,0.0289,0.01,0.182,0.0387,0.5527,0.0432,7
oracle_invariance_validity_supervisor,valid_perceptual_shift,tool_use,camera_viewpoint_shift,0.8197,0.0246,0.7636,0.0427,0.665,0.0164,0.5748,0.0344,0.0187,0.0112,0.0068,0.01,0.0,0.0,0.0272,0.0111,0.1939,0.0416,0.5799,0.0309,7
oracle_invariance_validity_supervisor,valid_perceptual_shift,tool_use,lighting_background_shift,0.8401,0.0227,0.7466,0.0377,0.6956,0.0254,0.568,0.0355,0.0204,0.0098,0.0051,0.0047,0.0017,0.0033,0.051,0.0195,0.2296,0.041,0.5697,0.043,7
oracle_invariance_validity_supervisor,valid_perceptual_shift,tool_use,material_friction_swap,0.818,0.0406,0.7211,0.0377,0.7126,0.0213,0.5867,0.0406,0.0323,0.0098,0.0187,0.0069,0.0017,0.0033,0.0425,0.0227,0.1718,0.016,0.602,0.0404,7
oracle_invariance_validity_supervisor,valid_perceptual_shift,tool_use,mirror_handed_contact,0.8214,0.031,0.7007,0.0294,0.7687,0.0274,0.5884,0.0341,0.0323,0.0132,0.017,0.0112,0.0119,0.0051,0.0544,0.0215,0.2211,0.0287,0.5561,0.0511,7
oracle_invariance_validity_supervisor,valid_perceptual_shift,tool_use,se2_pose_transform,0.8418,0.0253,0.7381,0.0292,0.7126,0.0267,0.5629,0.0393,0.0357,0.0153,0.0136,0.0094,0.0,0.0,0.0357,0.0176,0.2075,0.0391,0.5833,0.0326,7
oracle_invariance_validity_supervisor,valid_perceptual_shift,tool_use,temporal_order_reversal,0.8061,0.0443,0.6735,0.0435,0.7109,0.0313,0.5816,0.0454,0.0357,0.0169,0.0153,0.0132,0.0085,0.0067,0.034,0.0139,0.1769,0.0399,0.5663,0.0463,7
oracle_invariance_validity_supervisor,valid_perceptual_shift,tool_use,tool_affordance_swap,0.8146,0.0278,0.7194,0.0221,0.7687,0.0296,0.5799,0.0425,0.0408,0.0152,0.0204,0.0174,0.0204,0.0098,0.0357,0.0125,0.2177,0.0317,0.5663,0.0397,7
proposed_physical_invariance_audit,combined_invariance_stress,cable_routing,camera_viewpoint_shift,0.6871,0.0329,0.6224,0.0641,0.551,0.0352,0.4626,0.0448,0.0408,0.0123,0.0255,0.0119,0.0034,0.0067,0.051,0.0208,0.216,0.0303,0.5051,0.037,7
proposed_physical_invariance_audit,combined_invariance_stress,cable_routing,lighting_background_shift,0.7313,0.0469,0.6224,0.0416,0.6071,0.0249,0.4677,0.0214,0.0357,0.0125,0.017,0.0123,0.0085,0.0067,0.0595,0.0125,0.2194,0.0377,0.4983,0.0505,7
proposed_physical_invariance_audit,combined_invariance_stress,cable_routing,material_friction_swap,0.6616,0.0349,0.5901,0.0511,0.6514,0.0258,0.4711,0.0413,0.085,0.0187,0.0476,0.0161,0.0782,0.0341,0.0833,0.0283,0.2245,0.0299,0.4915,0.0355,7
proposed_physical_invariance_audit,combined_invariance_stress,cable_routing,mirror_handed_contact,0.6412,0.0316,0.5748,0.0348,0.6003,0.0287,0.5119,0.0269,0.1139,0.019,0.0527,0.0047,0.0629,0.0214,0.1054,0.0193,0.2109,0.0321,0.5306,0.0209,7
proposed_physical_invariance_audit,combined_invariance_stress,cable_routing,se2_pose_transform,0.7109,0.0403,0.5561,0.0214,0.665,0.0393,0.4524,0.0592,0.0646,0.0287,0.0578,0.0262,0.0153,0.0043,0.0748,0.0237,0.2041,0.0213,0.4711,0.0443,7
proposed_physical_invariance_audit,combined_invariance_stress,cable_routing,temporal_order_reversal,0.6888,0.0627,0.5765,0.0329,0.6531,0.0213,0.4813,0.0381,0.1139,0.0259,0.034,0.0094,0.0442,0.0122,0.0986,0.0202,0.2313,0.0325,0.466,0.0119,7
proposed_physical_invariance_audit,combined_invariance_stress,cable_routing,tool_affordance_swap,0.6582,0.0273,0.5629,0.0709,0.631,0.0401,0.5068,0.0249,0.1054,0.0299,0.0493,0.0193,0.0663,0.0175,0.1105,0.0182,0.2126,0.0427,0.5085,0.0425,7
proposed_physical_invariance_audit,combined_invariance_stress,drawer_opening,camera_viewpoint_shift,0.6973,0.0243,0.5901,0.0363,0.6276,0.0383,0.5102,0.0495,0.0544,0.0143,0.0289,0.0123,0.0153,0.0067,0.0578,0.0206,0.2279,0.0418,0.5085,0.0287,7
proposed_physical_invariance_audit,combined_invariance_stress,drawer_opening,lighting_background_shift,0.6956,0.0337,0.585,0.0518,0.5918,0.0455,0.5255,0.0107,0.0425,0.0152,0.0289,0.01,0.0034,0.0043,0.0595,0.0288,0.2296,0.0329,0.4745,0.0365,7
proposed_physical_invariance_audit,combined_invariance_stress,drawer_opening,material_friction_swap,0.6956,0.06,0.5782,0.0488,0.5952,0.0622,0.4796,0.0377,0.0918,0.0159,0.0595,0.0135,0.0544,0.0196,0.0884,0.0254,0.2228,0.0313,0.4915,0.0469,7
proposed_physical_invariance_audit,combined_invariance_stress,drawer_opening,mirror_handed_contact,0.6531,0.0445,0.5782,0.0472,0.6259,0.0363,0.4949,0.0455,0.0901,0.0475,0.051,0.0263,0.0612,0.0172,0.1003,0.0168,0.2092,0.0345,0.4813,0.0435,7
proposed_physical_invariance_audit,combined_invariance_stress,drawer_opening,se2_pose_transform,0.7245,0.023,0.6327,0.0418,0.5901,0.0274,0.4881,0.0326,0.068,0.0214,0.0289,0.0112,0.0204,0.0189,0.0697,0.0219,0.2126,0.0471,0.4847,0.0253,7
proposed_physical_invariance_audit,combined_invariance_stress,drawer_opening,temporal_order_reversal,0.7007,0.0271,0.5714,0.0467,0.6071,0.0378,0.4626,0.018,0.1037,0.0278,0.051,0.0174,0.0663,0.0269,0.0935,0.0156,0.2347,0.0208,0.5068,0.0209,7
